Household_ID,State,Primary_Crop,Season,Land_Area_Hectares,Num_Crop_Types,Crop_Diversification_Index,Irrigation_Access,Irrigation_Type,Soil_Quality_Index,Input_Cost_INR,Household_Size,Farming_Experience_Years,Annual_Farm_Income_INR
HH4536,Tamil Nadu,Rice,Kharif,0.36,2,0.514,0,None,3,3000,4,4,57246
HH4537,Karnataka,Maize,Rabi,8.87,1,0.019,1,Canal,2,185518,3,2,255870
HH4538,Tamil Nadu,Cotton,Rabi,0.43,2,0.494,1,Canal,3,9785,4,39,122010
HH4539,Uttar Pradesh,Millets,Kharif,1.03,1,0.041,0,None,3,25079,4,33,72910
HH4540,Uttar Pradesh,Wheat,Rabi,1.31,6,0.825,0,None,2,20174,4,44,91405
HH4541,Maharashtra,Rice,Kharif,6.86,3,0.658,0,None,3,142726,5,27,291155
HH4542,Andhra Pradesh,Groundnut,Zaid,0.44,2,0.52,1,Canal,2,3000,6,26,82243
HH4543,Maharashtra,Wheat,Kharif,7.29,3,0.663,1,Tank,2,156127,4,19,275068
HH4544,Madhya Pradesh,Soybean,Kharif,2.57,1,0.003,0,None,1,21926,5,44,72821
HH4545,Rajasthan,Rice,Kharif,1.92,4,0.674,0,None,1,39588,6,41,67602
HH4546,Bihar,Maize,Kharif,0.58,5,0.801,0,None,3,12776,8,39,73081
HH4547,Uttar Pradesh,Cotton,Kharif,2.19,4,0.695,0,None,3,41555,5,33,183686
HH4548,Punjab,Maize,Kharif,0.73,2,0.463,0,None,2,15817,5,38,47904
HH4549,Punjab,Vegetables,Rabi,3.96,2,0.46,1,Tubewell,2,86862,5,10,201461
HH4550,Bihar,Millets,Kharif,0.59,1,0.0,0,None,2,3000,5,1,25723
HH4551,Gujarat,Groundnut,Kharif,1.23,3,0.651,1,Tank,3,38663,3,35,120865
HH4552,Uttar Pradesh,Groundnut,Rabi,0.84,3,0.652,0,None,1,11990,5,11,47220
HH4553,Maharashtra,Maize,Rabi,0.58,2,0.52,1,Canal,2,13192,8,14,39931
HH4554,West Bengal,Rice,Kharif,2.53,5,0.807,1,Tank,3,89442,5,6,144347
HH4555,Karnataka,Soybean,Kharif,2.13,1,0.0,0,None,3,26554,4,43,114035
HH4556,Tamil Nadu,Rice,Kharif,3.77,1,0.002,1,Tank,1,72711,7,39,121159
HH4557,Punjab,Wheat,Rabi,0.3,1,0.01,0,None,3,3000,4,40,38019
HH4558,Punjab,Groundnut,Zaid,3.34,2,0.49,1,Tank,2,53282,4,25,155397
HH4559,Gujarat,Soybean,Kharif,11.35,1,0.0,1,Tubewell,1,190208,5,23,277517
HH4560,Gujarat,Wheat,Rabi,0.92,3,0.673,0,None,3,20581,5,5,88003
HH4561,Haryana,Vegetables,Kharif,6.76,2,0.523,1,Sprinkler,3,105333,4,26,453062
HH4562,Madhya Pradesh,Pulses,Kharif,1.08,1,0.0,1,Tank,1,17038,5,18,51721
HH4563,West Bengal,Maize,Rabi,0.42,4,0.743,1,Tubewell,2,12908,4,32,59010
HH4564,Uttar Pradesh,Soybean,Kharif,1.04,2,0.545,1,Tubewell,3,17857,6,21,101707
HH4565,Maharashtra,Wheat,Rabi,3.29,3,0.709,0,None,1,66382,3,26,117605
HH4566,West Bengal,Millets,Rabi,0.66,2,0.526,1,Drip,2,13159,6,35,59601
HH4567,Madhya Pradesh,Wheat,Zaid,0.81,3,0.683,1,Tubewell,1,13725,3,10,66025
HH4568,Maharashtra,Pulses,Kharif,2.24,5,0.85,1,Drip,2,61576,4,28,99524
HH4569,Uttar Pradesh,Pulses,Kharif,1.35,1,0.058,1,Canal,1,30317,4,31,51513
HH4570,West Bengal,Groundnut,Kharif,2.22,3,0.663,0,None,2,35103,8,15,88763
HH4571,Andhra Pradesh,Vegetables,Kharif,1.65,4,0.721,0,None,1,41889,5,40,93606
HH4572,Punjab,Sugarcane,Rabi,2.03,3,0.659,1,Tubewell,2,58502,6,8,141973
HH4573,Maharashtra,Pulses,Rabi,0.93,2,0.593,1,Canal,2,16316,5,10,77994
HH4574,Bihar,Groundnut,Kharif,1.64,2,0.453,0,None,3,31077,8,10,114326
HH4575,Bihar,Wheat,Zaid,0.61,3,0.653,1,Tubewell,2,17048,4,38,68283
HH4576,Madhya Pradesh,Rice,Rabi,4.04,4,0.708,1,Canal,1,82403,5,18,120077
HH4577,Karnataka,Maize,Rabi,0.79,1,0.004,1,Sprinkler,3,21514,6,28,85077
HH4578,Maharashtra,Vegetables,Zaid,3.52,1,0.0,1,Canal,3,77416,5,28,244090
HH4579,Gujarat,Vegetables,Rabi,1.11,2,0.497,1,Sprinkler,2,24162,7,20,111796
HH4580,Punjab,Vegetables,Kharif,1.6,2,0.441,1,Sprinkler,2,19558,5,24,150695
HH4581,Gujarat,Wheat,Rabi,0.89,2,0.519,1,Tubewell,1,17497,6,6,67981
HH4582,Madhya Pradesh,Cotton,Rabi,0.57,2,0.537,0,None,3,9420,4,41,86796
HH4583,Bihar,Maize,Kharif,0.31,1,0.0,0,None,1,3908,4,32,37344
HH4584,Bihar,Soybean,Kharif,0.55,1,0.0,0,None,2,9141,5,6,33314
HH4585,Haryana,Wheat,Kharif,1.02,5,0.795,0,None,2,16769,6,11,78271
HH4586,Gujarat,Soybean,Kharif,1.62,1,0.005,0,None,3,26932,5,30,84430
HH4587,Rajasthan,Maize,Zaid,3.19,2,0.499,1,Canal,2,63793,5,3,121606
HH4588,Uttar Pradesh,Maize,Kharif,0.92,2,0.523,1,Canal,2,23057,4,8,53269
HH4589,Punjab,Soybean,Rabi,0.64,5,0.837,0,None,3,12347,6,33,70898
HH4590,Haryana,Maize,Rabi,0.4,4,0.726,1,Tubewell,1,7891,4,19,53744
HH4591,Tamil Nadu,Rice,Rabi,2.03,4,0.741,1,Canal,1,33469,5,10,90635
HH4592,Maharashtra,Pulses,Kharif,4.37,1,0.027,0,None,1,56069,5,19,113334
HH4593,Andhra Pradesh,Wheat,Rabi,3.96,4,0.707,1,Tubewell,1,78471,4,9,135418
HH4594,Madhya Pradesh,Groundnut,Zaid,2.47,2,0.441,0,None,1,52650,6,7,69363
HH4595,Karnataka,Rice,Kharif,2.32,2,0.507,1,Tank,2,30997,2,14,115795
HH4596,Punjab,Soybean,Kharif,5.71,3,0.682,0,None,3,89924,6,2,240971
HH4597,Bihar,Pulses,Rabi,1.79,4,0.728,1,Canal,3,51219,4,22,126484
HH4598,Maharashtra,Rice,Rabi,2.34,4,0.733,1,Tubewell,2,79505,6,20,117729
HH4599,Rajasthan,Millets,Rabi,1.03,4,0.727,0,None,2,26044,4,26,57242
HH4600,Madhya Pradesh,Rice,Zaid,0.42,5,0.774,1,Tank,3,3000,4,4,77770
HH4601,Maharashtra,Rice,Rabi,0.75,2,0.521,0,None,3,11434,4,39,79586
HH4602,Bihar,Vegetables,Kharif,1.34,2,0.465,1,Sprinkler,2,33333,6,40,119368
HH4603,West Bengal,Groundnut,Kharif,1.42,1,0.0,1,Sprinkler,2,28963,6,23,76770
HH4604,Rajasthan,Rice,Kharif,6.94,4,0.723,1,Sprinkler,3,200000,4,16,285085
HH4605,Bihar,Pulses,Kharif,1.45,1,0.0,0,None,1,33637,7,25,35042
HH4606,West Bengal,Soybean,Kharif,3.68,4,0.776,0,None,1,68457,4,9,95830
HH4607,West Bengal,Rice,Kharif,0.93,2,0.484,1,Tubewell,3,20076,4,11,95233
HH4608,Maharashtra,Vegetables,Zaid,1.04,2,0.506,0,None,2,15537,3,25,84202
HH4609,Gujarat,Sugarcane,Kharif,0.44,1,0.0,1,Tank,1,7701,3,31,63165
HH4610,Rajasthan,Wheat,Rabi,0.72,2,0.478,1,Tank,2,19969,4,27,62398
HH4611,Rajasthan,Vegetables,Rabi,2.11,4,0.773,1,Tubewell,3,64228,3,36,197712
HH4612,Uttar Pradesh,Groundnut,Rabi,1.36,1,0.078,0,None,3,18972,5,14,78630
HH4613,Karnataka,Soybean,Rabi,3.01,2,0.441,1,Tubewell,2,49974,6,23,135689
HH4614,Uttar Pradesh,Pulses,Kharif,1.57,1,0.0,1,Tubewell,1,37894,5,16,47252
HH4615,Madhya Pradesh,Vegetables,Zaid,1.0,2,0.512,1,Tubewell,2,18353,5,20,107355
HH4616,Madhya Pradesh,Wheat,Kharif,8.38,1,0.0,1,Canal,3,119168,4,3,385380
HH4617,Bihar,Pulses,Rabi,1.25,2,0.525,0,None,1,23528,3,6,44634
HH4618,West Bengal,Cotton,Zaid,3.63,4,0.724,0,None,2,51024,4,29,192946
HH4619,Madhya Pradesh,Cotton,Kharif,0.96,2,0.505,0,None,2,15230,5,4,70597
HH4620,West Bengal,Millets,Zaid,2.47,2,0.484,1,Tubewell,1,43773,5,1,78355
HH4621,West Bengal,Groundnut,Rabi,2.97,3,0.704,0,None,3,39285,4,8,149420
HH4622,Bihar,Wheat,Rabi,1.61,1,0.0,1,Tubewell,1,29894,4,20,76950
HH4623,Maharashtra,Soybean,Kharif,0.18,2,0.489,1,Tubewell,3,3000,5,16,77819
HH4624,Haryana,Maize,Zaid,1.37,3,0.695,1,Canal,2,26604,6,31,88393
HH4625,Gujarat,Rice,Kharif,3.84,2,0.469,0,None,2,48079,4,32,162304
HH4626,Punjab,Pulses,Kharif,2.11,3,0.669,1,Sprinkler,3,52306,4,34,123189
HH4627,Rajasthan,Vegetables,Rabi,1.97,2,0.445,1,Canal,2,31135,6,29,157503
HH4628,Andhra Pradesh,Vegetables,Rabi,0.31,4,0.717,0,None,2,3000,5,12,70724
HH4629,Punjab,Maize,Kharif,0.73,5,0.811,0,None,3,5983,6,4,64150
HH4630,Andhra Pradesh,Wheat,Kharif,1.91,1,0.0,1,Canal,2,30274,4,43,105073
HH4631,Uttar Pradesh,Pulses,Rabi,1.91,2,0.484,0,None,2,31962,6,34,87527
HH4632,Madhya Pradesh,Cotton,Kharif,3.79,2,0.515,0,None,2,58323,3,6,179199
HH4633,Bihar,Rice,Kharif,1.19,1,0.0,0,None,3,17891,5,9,70288
HH4634,West Bengal,Millets,Kharif,1.91,4,0.775,0,None,2,44049,4,5,88371
HH4635,Uttar Pradesh,Vegetables,Rabi,1.37,4,0.756,1,Tubewell,1,36673,3,16,92507
HH4636,Gujarat,Soybean,Rabi,0.58,2,0.513,1,Tubewell,3,3000,5,1,66086
HH4637,Madhya Pradesh,Rice,Rabi,0.2,3,0.704,1,Canal,2,7633,5,20,55299
HH4638,Punjab,Wheat,Kharif,1.95,1,0.01,1,Tubewell,2,20485,5,35,114836
HH4639,Bihar,Sugarcane,Rabi,1.56,3,0.713,1,Drip,1,38632,5,10,92527
HH4640,Bihar,Soybean,Rabi,0.8,4,0.777,1,Tubewell,3,16103,4,25,96595
HH4641,Gujarat,Groundnut,Kharif,0.34,3,0.651,0,None,3,5554,5,28,75760
HH4642,Madhya Pradesh,Vegetables,Kharif,2.31,2,0.539,1,Tubewell,2,62599,3,35,178871
HH4643,West Bengal,Maize,Zaid,1.08,3,0.675,0,None,2,19424,6,33,66950
HH4644,Uttar Pradesh,Soybean,Kharif,2.17,2,0.488,0,None,2,32702,5,15,88125
HH4645,Haryana,Vegetables,Rabi,6.58,3,0.675,0,None,2,117096,5,21,315151
HH4646,Bihar,Groundnut,Kharif,0.22,2,0.533,0,None,2,4004,3,42,50644
HH4647,Punjab,Millets,Rabi,0.74,2,0.514,0,None,1,15961,4,35,54408
HH4648,Madhya Pradesh,Pulses,Rabi,1.13,3,0.722,0,None,3,16104,4,37,90245
HH4649,West Bengal,Rice,Kharif,4.65,4,0.783,1,Canal,1,81949,4,10,144782
HH4650,Maharashtra,Millets,Rabi,0.34,1,0.016,0,None,3,3588,7,16,38122
HH4651,Uttar Pradesh,Wheat,Zaid,7.0,5,0.769,1,Tubewell,2,136517,7,20,272025
HH4652,Haryana,Millets,Rabi,1.52,3,0.662,1,Tank,1,26655,5,8,55100
HH4653,Karnataka,Groundnut,Kharif,1.24,3,0.669,1,Tubewell,2,29901,4,31,104644
HH4654,West Bengal,Soybean,Rabi,1.14,4,0.771,0,None,3,25796,7,8,72189
HH4655,Rajasthan,Wheat,Rabi,0.93,2,0.519,1,Sprinkler,3,21775,6,13,93145
HH4656,Maharashtra,Rice,Kharif,3.29,4,0.755,0,None,1,64425,2,24,107346
HH4657,West Bengal,Rice,Rabi,0.54,1,0.004,1,Tubewell,2,10074,5,12,49162
HH4658,Andhra Pradesh,Vegetables,Kharif,1.81,1,0.022,1,Drip,3,32134,5,17,152757
HH4659,Maharashtra,Cotton,Rabi,0.97,3,0.641,0,None,3,17378,3,41,122321
HH4660,Haryana,Maize,Rabi,0.71,4,0.801,0,None,3,17252,2,36,79559
HH4661,Andhra Pradesh,Pulses,Kharif,12.16,4,0.689,0,None,2,145579,5,12,377882
HH4662,Tamil Nadu,Wheat,Kharif,1.93,3,0.711,1,Tank,3,36853,2,36,158193
HH4663,Karnataka,Groundnut,Kharif,2.27,3,0.666,1,Drip,2,69263,2,13,96220
HH4664,Bihar,Sugarcane,Rabi,3.55,2,0.53,1,Tank,2,93866,3,35,231203
HH4665,Bihar,Wheat,Rabi,0.4,6,0.844,0,None,2,5670,7,5,63080
HH4666,Haryana,Vegetables,Kharif,5.99,2,0.51,0,None,1,64982,6,13,233664
HH4667,Uttar Pradesh,Soybean,Kharif,0.16,3,0.684,0,None,2,3901,5,8,47223
HH4668,West Bengal,Rice,Rabi,0.7,3,0.691,1,Tubewell,1,11871,5,11,53963
HH4669,Punjab,Maize,Kharif,0.91,3,0.657,0,None,2,20097,5,8,29200
HH4670,Haryana,Vegetables,Rabi,2.21,2,0.531,0,None,3,18451,5,31,194302
HH4671,Rajasthan,Rice,Rabi,1.63,5,0.767,1,Tank,3,41487,3,12,109463
HH4672,West Bengal,Cotton,Rabi,1.17,3,0.667,1,Tubewell,1,29426,6,11,74956
HH4673,Haryana,Vegetables,Rabi,1.34,5,0.825,1,Sprinkler,2,26890,3,17,138151
HH4674,Uttar Pradesh,Vegetables,Rabi,0.59,1,0.03,0,None,2,9915,5,27,58914
HH4675,Rajasthan,Vegetables,Rabi,0.38,3,0.681,1,Canal,1,8552,6,13,58000
HH4676,West Bengal,Wheat,Kharif,2.5,3,0.655,1,Tubewell,1,59635,3,36,108598
HH4677,Uttar Pradesh,Sugarcane,Rabi,2.43,3,0.694,1,Sprinkler,2,50593,6,13,183594
HH4678,Gujarat,Groundnut,Kharif,5.19,5,0.78,0,None,2,128083,2,41,182872
HH4679,Punjab,Rice,Kharif,0.69,1,0.053,0,None,3,4713,8,22,57472
HH4680,Punjab,Maize,Rabi,2.43,1,0.0,0,None,3,24093,5,44,133135
HH4681,Madhya Pradesh,Groundnut,Rabi,1.06,2,0.454,1,Canal,3,22073,8,24,96632
HH4682,Madhya Pradesh,Vegetables,Rabi,3.71,1,0.0,0,None,1,34020,5,30,148495
HH4683,Gujarat,Rice,Kharif,3.22,6,0.834,1,Drip,3,61595,4,13,199760
HH4684,Madhya Pradesh,Wheat,Kharif,1.62,2,0.504,1,Sprinkler,2,31633,7,8,116277
HH4685,Bihar,Maize,Kharif,1.01,2,0.559,1,Tubewell,2,28165,5,5,72919
HH4686,Rajasthan,Groundnut,Rabi,3.06,1,0.0,0,None,3,65484,5,43,151441
HH4687,Uttar Pradesh,Groundnut,Zaid,2.34,3,0.668,1,Tubewell,3,52535,5,6,162462
HH4688,Uttar Pradesh,Wheat,Rabi,0.75,2,0.468,1,Tubewell,2,7242,4,7,65319
HH4689,Andhra Pradesh,Rice,Rabi,0.44,1,0.0,0,None,1,6110,5,22,23357
HH4690,Gujarat,Soybean,Kharif,1.06,2,0.551,1,Tubewell,3,19310,4,30,113954
HH4691,Rajasthan,Pulses,Rabi,4.89,2,0.466,0,None,3,55247,6,15,203590
HH4692,Rajasthan,Vegetables,Rabi,3.58,6,0.851,1,Canal,2,61485,2,37,227414
HH4693,Rajasthan,Soybean,Kharif,0.52,2,0.512,0,None,2,10556,5,41,59760
HH4694,Andhra Pradesh,Millets,Rabi,0.5,3,0.666,1,Canal,1,13766,6,20,49124
HH4695,Karnataka,Cotton,Kharif,3.99,6,0.849,1,Canal,1,87430,2,31,181004
HH4696,West Bengal,Maize,Rabi,0.51,4,0.715,0,None,2,14184,4,5,48940
HH4697,Andhra Pradesh,Rice,Kharif,2.08,6,0.883,1,Canal,1,69037,3,12,78724
HH4698,Andhra Pradesh,Millets,Zaid,0.8,5,0.858,1,Canal,3,23727,5,37,94345
HH4699,Uttar Pradesh,Maize,Kharif,5.34,2,0.501,1,Drip,3,77954,4,30,263966
HH4700,Gujarat,Cotton,Kharif,0.7,3,0.74,0,None,2,15163,7,39,91980
HH4701,Madhya Pradesh,Rice,Zaid,3.57,1,0.0,0,None,2,62581,5,3,120159
HH4702,Uttar Pradesh,Cotton,Kharif,1.58,2,0.512,1,Tubewell,2,22435,5,13,123404
HH4703,Punjab,Rice,Rabi,1.67,4,0.793,0,None,1,40147,7,11,62101
HH4704,Tamil Nadu,Wheat,Kharif,0.25,3,0.653,1,Drip,1,3000,4,10,49339
HH4705,Karnataka,Millets,Rabi,0.21,3,0.626,0,None,2,3774,5,30,29619
HH4706,Karnataka,Rice,Rabi,1.12,3,0.619,0,None,3,16846,5,9,96695
HH4707,Bihar,Maize,Rabi,1.67,2,0.562,1,Canal,3,32359,3,30,122756
HH4708,Maharashtra,Wheat,Kharif,0.52,4,0.734,1,Tubewell,3,23306,7,29,98368
HH4709,Bihar,Vegetables,Rabi,0.54,2,0.494,1,Tubewell,2,10521,6,38,92512
HH4710,Punjab,Maize,Kharif,2.18,2,0.467,1,Sprinkler,3,32479,7,42,150716
HH4711,Karnataka,Wheat,Rabi,2.18,4,0.778,1,Drip,2,33628,8,34,141924
HH4712,Karnataka,Vegetables,Kharif,1.2,2,0.477,1,Sprinkler,1,23495,5,26,93351
HH4713,Madhya Pradesh,Vegetables,Zaid,2.62,4,0.735,1,Canal,2,57031,6,2,167319
HH4714,Bihar,Millets,Rabi,0.5,3,0.676,1,Drip,3,9854,5,36,76938
HH4715,Andhra Pradesh,Rice,Kharif,1.0,2,0.468,1,Tubewell,1,24529,8,7,54689
HH4716,Madhya Pradesh,Sugarcane,Rabi,5.48,4,0.745,0,None,2,74179,4,36,319469
HH4717,Tamil Nadu,Millets,Kharif,1.43,3,0.709,1,Sprinkler,2,44624,2,40,91986
HH4718,Gujarat,Vegetables,Rabi,1.5,2,0.513,0,None,1,30360,4,14,91133
HH4719,Karnataka,Vegetables,Kharif,9.58,1,0.004,0,None,1,96727,3,27,358872
HH4720,Gujarat,Soybean,Kharif,0.41,4,0.756,0,None,2,6236,5,26,44993
HH4721,Rajasthan,Groundnut,Kharif,2.66,1,0.0,0,None,3,51815,3,20,124615
HH4722,Uttar Pradesh,Vegetables,Rabi,5.55,4,0.81,0,None,3,73494,4,35,378285
HH4723,Maharashtra,Rice,Kharif,1.02,2,0.476,1,Tubewell,3,32545,3,11,82630
HH4724,Karnataka,Soybean,Kharif,2.8,3,0.673,1,Tubewell,1,67828,5,26,101135
HH4725,Maharashtra,Vegetables,Rabi,0.59,5,0.803,0,None,1,12046,4,35,57545
HH4726,Uttar Pradesh,Rice,Kharif,0.75,1,0.03,1,Canal,1,12275,5,5,34690
HH4727,Gujarat,Wheat,Kharif,1.87,3,0.7,1,Drip,3,46766,3,16,146242
HH4728,West Bengal,Wheat,Rabi,2.66,4,0.749,1,Canal,1,58416,5,11,92657
HH4729,Bihar,Vegetables,Rabi,3.5,4,0.759,0,None,2,74147,3,33,198858
HH4730,Maharashtra,Vegetables,Rabi,5.13,3,0.677,1,Canal,1,139894,3,9,206059
HH4731,Uttar Pradesh,Soybean,Rabi,1.27,3,0.599,0,None,1,23448,4,22,51061
HH4732,Uttar Pradesh,Vegetables,Kharif,3.72,4,0.702,0,None,1,50966,6,5,163242
HH4733,Haryana,Sugarcane,Rabi,1.01,4,0.732,0,None,3,11945,6,20,136448
HH4734,Gujarat,Pulses,Kharif,2.91,4,0.733,1,Canal,1,41620,7,43,107606
HH4735,Karnataka,Wheat,Kharif,1.61,2,0.464,1,Tank,1,38320,5,34,52161
HH4736,Uttar Pradesh,Groundnut,Kharif,1.97,6,0.855,0,None,2,31257,4,30,115269
HH4737,Andhra Pradesh,Wheat,Rabi,1.93,2,0.5,0,None,2,30321,8,10,90947
HH4738,Rajasthan,Rice,Rabi,0.35,1,0.0,1,Tubewell,2,3000,4,37,62927
HH4739,Rajasthan,Wheat,Zaid,0.52,2,0.462,1,Sprinkler,3,12536,2,32,105648
HH4740,Tamil Nadu,Sugarcane,Kharif,1.47,1,0.0,0,None,2,20737,6,24,80124
HH4741,Haryana,Vegetables,Rabi,0.32,1,0.0,1,Tank,1,11455,3,17,42453
HH4742,Uttar Pradesh,Sugarcane,Rabi,2.74,2,0.495,1,Tank,2,70287,6,44,207352
HH4743,Uttar Pradesh,Rice,Kharif,2.83,1,0.002,0,None,2,51852,2,3,93424
HH4744,Gujarat,Millets,Rabi,1.78,3,0.674,1,Tank,3,26252,3,39,132210
HH4745,Maharashtra,Wheat,Rabi,0.52,1,0.0,0,None,3,3000,5,43,56567
HH4746,Uttar Pradesh,Millets,Kharif,4.36,2,0.507,1,Tank,3,63950,3,43,205791
HH4747,Maharashtra,Pulses,Kharif,7.63,1,0.0,0,None,2,112281,7,26,218155
HH4748,Uttar Pradesh,Maize,Zaid,1.53,1,0.0,0,None,1,29423,6,12,47388
HH4749,Rajasthan,Rice,Kharif,2.08,2,0.522,1,Tubewell,3,31969,4,37,151993
HH4750,Bihar,Soybean,Zaid,1.6,3,0.727,1,Canal,2,26062,5,42,119986
HH4751,Rajasthan,Vegetables,Rabi,2.12,5,0.802,0,None,3,42919,6,12,186164
HH4752,Karnataka,Sugarcane,Rabi,1.22,4,0.725,0,None,3,16526,6,33,143460
HH4753,Punjab,Wheat,Kharif,1.31,4,0.756,0,None,2,23906,4,27,97978
HH4754,Andhra Pradesh,Vegetables,Kharif,2.91,1,0.028,1,Tubewell,2,35869,7,14,171573
HH4755,West Bengal,Maize,Rabi,9.91,2,0.519,1,Tubewell,2,200000,7,7,316059
HH4756,West Bengal,Wheat,Kharif,0.41,1,0.082,1,Canal,1,10750,4,42,46136
HH4757,Uttar Pradesh,Millets,Kharif,1.24,4,0.729,1,Drip,2,34227,7,44,77289
HH4758,Bihar,Millets,Kharif,0.49,1,0.008,1,Tubewell,2,4538,6,38,57881
HH4759,Karnataka,Cotton,Kharif,5.22,3,0.713,1,Sprinkler,1,92268,7,42,215185
HH4760,Gujarat,Rice,Kharif,0.82,2,0.545,1,Tubewell,2,17821,5,44,80655
HH4761,Karnataka,Soybean,Kharif,0.4,2,0.441,1,Tubewell,2,10182,5,27,59797
HH4762,Gujarat,Wheat,Rabi,2.32,6,0.833,1,Tubewell,3,60501,4,10,166579
HH4763,Bihar,Rice,Rabi,5.95,4,0.795,0,None,3,118946,6,42,281817
HH4764,Madhya Pradesh,Pulses,Zaid,2.37,4,0.837,0,None,1,33890,5,43,81786
HH4765,Andhra Pradesh,Millets,Kharif,1.61,3,0.688,0,None,3,36664,5,41,92054
HH4766,Gujarat,Cotton,Rabi,1.91,4,0.739,1,Tubewell,2,53521,5,9,128924
HH4767,West Bengal,Groundnut,Rabi,4.49,3,0.637,0,None,2,79068,5,44,183443
HH4768,Uttar Pradesh,Rice,Rabi,0.64,5,0.867,0,None,3,18916,6,34,75414
HH4769,Haryana,Cotton,Rabi,1.23,2,0.522,1,Tank,2,19504,6,41,117557
HH4770,Rajasthan,Rice,Rabi,0.92,3,0.642,1,Canal,2,22375,6,29,89607
HH4771,Uttar Pradesh,Rice,Kharif,0.5,3,0.661,1,Tubewell,2,13130,4,18,60817
HH4772,Rajasthan,Maize,Kharif,1.02,2,0.509,0,None,3,13816,8,29,79898
HH4773,Maharashtra,Vegetables,Kharif,3.46,4,0.766,1,Tubewell,2,50431,5,30,231930
HH4774,Bihar,Sugarcane,Kharif,2.18,6,0.806,0,None,3,55889,4,13,174112
HH4775,Rajasthan,Maize,Rabi,2.33,2,0.482,0,None,2,26287,2,22,98206
HH4776,Bihar,Wheat,Rabi,1.53,2,0.45,0,None,3,26606,8,16,104204
HH4777,Uttar Pradesh,Groundnut,Rabi,2.11,2,0.531,1,Tubewell,2,24509,5,32,130260
HH4778,Madhya Pradesh,Cotton,Kharif,0.68,4,0.74,0,None,2,17874,4,40,75524
HH4779,Madhya Pradesh,Rice,Rabi,1.04,3,0.681,1,Tubewell,2,21188,5,26,81373
HH4780,Maharashtra,Rice,Kharif,1.59,1,0.043,1,Tubewell,2,19418,4,31,103333
HH4781,Uttar Pradesh,Rice,Kharif,1.71,3,0.674,0,None,1,40702,7,44,64032
HH4782,Maharashtra,Cotton,Rabi,1.77,1,0.0,0,None,1,31130,5,19,61027
HH4783,Andhra Pradesh,Rice,Rabi,1.2,4,0.756,0,None,1,25769,5,42,44925
HH4784,Madhya Pradesh,Vegetables,Rabi,0.98,2,0.502,1,Canal,3,15869,6,34,159504
HH4785,Karnataka,Pulses,Kharif,15.0,2,0.537,0,None,3,200000,4,6,564640
HH4786,Rajasthan,Wheat,Zaid,2.92,4,0.759,0,None,3,62557,4,35,173051
HH4787,West Bengal,Sugarcane,Rabi,1.92,1,0.0,0,None,3,36203,6,11,137768
HH4788,West Bengal,Sugarcane,Rabi,1.11,1,0.031,1,Tubewell,1,25689,7,37,81789
HH4789,Andhra Pradesh,Millets,Zaid,0.92,2,0.537,0,None,2,16161,2,22,41467
HH4790,Rajasthan,Rice,Kharif,1.21,2,0.46,0,None,3,27330,6,13,87334
HH4791,Uttar Pradesh,Soybean,Kharif,1.73,2,0.546,0,None,3,31874,5,16,112905
HH4792,Gujarat,Cotton,Zaid,0.27,6,0.844,1,Sprinkler,1,3884,4,26,66600
HH4793,Uttar Pradesh,Sugarcane,Kharif,0.36,4,0.758,0,None,2,4804,2,22,76795
HH4794,Madhya Pradesh,Wheat,Kharif,0.79,4,0.78,1,Tubewell,1,14403,4,42,65656
HH4795,Madhya Pradesh,Rice,Kharif,1.61,5,0.783,0,None,2,36560,4,13,73329
HH4796,Madhya Pradesh,Wheat,Kharif,1.1,2,0.529,1,Canal,2,27743,3,23,90461
HH4797,Maharashtra,Rice,Kharif,4.74,2,0.489,1,Tubewell,3,122326,4,32,245419
HH4798,Bihar,Wheat,Rabi,0.38,2,0.456,1,Canal,2,7079,6,23,60412
HH4799,Uttar Pradesh,Soybean,Kharif,0.71,4,0.72,0,None,2,11782,5,43,63883
HH4800,Punjab,Soybean,Kharif,4.91,3,0.684,0,None,2,100294,6,32,175837
HH4801,Uttar Pradesh,Maize,Rabi,1.51,2,0.472,0,None,3,19252,3,38,102554
HH4802,Uttar Pradesh,Rice,Rabi,2.86,2,0.548,1,Tank,2,56641,2,28,141878
HH4803,West Bengal,Rice,Rabi,7.72,3,0.703,1,Tubewell,2,182375,5,33,264860
HH4804,Maharashtra,Vegetables,Rabi,0.75,3,0.707,0,None,2,15122,4,40,95328
HH4805,Bihar,Wheat,Kharif,1.24,4,0.754,1,Tank,2,23038,6,26,99645
HH4806,Andhra Pradesh,Pulses,Kharif,1.07,2,0.508,0,None,1,16480,5,30,32939
HH4807,Uttar Pradesh,Pulses,Rabi,0.26,5,0.764,1,Tubewell,3,3000,7,17,68069
HH4808,Gujarat,Rice,Kharif,1.04,2,0.53,0,None,1,13806,3,42,58620
HH4809,Madhya Pradesh,Pulses,Rabi,2.85,3,0.678,0,None,1,44445,4,29,96909
HH4810,West Bengal,Soybean,Kharif,2.14,5,0.817,0,None,2,43974,4,2,78046
HH4811,Maharashtra,Soybean,Kharif,2.28,5,0.851,1,Sprinkler,2,74136,3,38,122765
HH4812,West Bengal,Vegetables,Kharif,0.98,1,0.0,1,Canal,3,23416,5,34,129873
